STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,SW_LIFS,Life satisfaction,L,Value,LW,,6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,SW_LIFS,Life satisfaction,L,Value,LW,,5.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,SW_LIFS,Life satisfaction,L,Value,LW,,6.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,SW_LIFS,Life satisfaction,L,Value,LW,,4.9,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,SW_LIFS,Life satisfaction,L,Value,LW,,6.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,SW_LIFS,Life satisfaction,L,Value,MN,,7.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,,1.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,,2.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,ES_STCS,Student skills,L,Value,TOT,,406,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,ES_STCS,Student skills,L,Value,TOT,,480,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,ES_STCS,Student skills,L,Value,MN,,409,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,ES_STCS,Student skills,L,Value,MN,,472,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,ES_STCS,Student skills,L,Value,WMN,,402,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,ES_STCS,Student skills,L,Value,WMN,,488,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,ES_STCS,Student skills,L,Value,HGH,,459,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,ES_STCS,Student skills,L,Value,HGH,,522,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,ES_STCS,Student skills,L,Value,LW,,373,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,ES_STCS,Student skills,L,Value,LW,,432,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,HGH,,7.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,SW_LIFS,Life satisfaction,L,Value,TOT,,5.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,SW_LIFS,Life satisfaction,L,Value,TOT,,6.4,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,SW_LIFS,Life satisfaction,L,Value,MN,,5.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,SW_LIFS,Life satisfaction,L,Value,MN,,6.6,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,SW_LIFS,Life satisfaction,L,Value,WMN,,5.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,SW_LIFS,Life satisfaction,L,Value,WMN,,6.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,SW_LIFS,Life satisfaction,L,Value,HGH,,7.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,SW_LIFS,Life satisfaction,L,Value,HGH,,7.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,COL,Colombia,SW_LIFS,Life satisfaction,L,Value,LW,,5.7,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LTU,Lithuania,SW_LIFS,Life satisfaction,L,Value,LW,,6.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,CG_SENG,Stakeholder engagement for developing regulations,L,Value,TOT,,1.8,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_STCS,Student skills,L,Value,TOT,,415,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_STCS,Student skills,L,Value,MN,,417,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_STCS,Student skills,L,Value,WMN,,413,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_STCS,Student skills,L,Value,HGH,,476,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,ES_STCS,Student skills,L,Value,LW,,392,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,SW_LIFS,Life satisfaction,L,Value,TOT,,6.3,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,SW_LIFS,Life satisfaction,L,Value,MN,,6.2,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,SW_LIFS,Life satisfaction,L,Value,WMN,,6.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,SW_LIFS,Life satisfaction,L,Value,HGH,,7.1,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CRI,Costa Rica,SW_LIFS,Life satisfaction,L,Value,LW,,6.5,,A,,AVSCORE,Average score,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,HO_NUMR,Rooms per person,L,Value,TOT,,1.6,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,HO_NUMR,Rooms per person,L,Value,TOT,,2.1,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,HO_NUMR,Rooms per person,L,Value,TOT,,2.6,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,HO_NUMR,Rooms per person,L,Value,TOT,,1.5,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,HO_NUMR,Rooms per person,L,Value,TOT,,1.9,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,HO_NUMR,Rooms per person,L,Value,TOT,,1.9,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,HO_NUMR,Rooms per person,L,Value,TOT,,1.8,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,HO_NUMR,Rooms per person,L,Value,TOT,,1.8,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,HO_NUMR,Rooms per person,L,Value,TOT,,1.2,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,HO_NUMR,Rooms per person,L,Value,TOT,,1.4,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,HO_NUMR,Rooms per person,L,Value,TOT,,1.6,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,HO_NUMR,Rooms per person,L,Value,TOT,,2.1,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,HO_NUMR,Rooms per person,L,Value,TOT,,1.4,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,HO_NUMR,Rooms per person,L,Value,TOT,,1.9,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,HO_NUMR,Rooms per person,L,Value,TOT,,1.5,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,HO_NUMR,Rooms per person,L,Value,TOT,,2,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,HO_NUMR,Rooms per person,L,Value,TOT,,1.1,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,HO_NUMR,Rooms per person,L,Value,TOT,,2,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,HO_NUMR,Rooms per person,L,Value,TOT,,2.4,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,HO_NUMR,Rooms per person,L,Value,TOT,,2.1,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,HO_NUMR,Rooms per person,L,Value,TOT,,1.1,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,HO_NUMR,Rooms per person,L,Value,TOT,,1.7,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,HO_NUMR,Rooms per person,L,Value,TOT,,1.1,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,HO_NUMR,Rooms per person,L,Value,TOT,,1.9,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,HO_NUMR,Rooms per person,L,Value,TOT,,1.7,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,HO_NUMR,Rooms per person,L,Value,TOT,,1.9,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,HO_NUMR,Rooms per person,L,Value,TOT,,1,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,HO_NUMR,Rooms per person,L,Value,TOT,,2,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,HO_NUMR,Rooms per person,L,Value,TOT,,2.4,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,HO_NUMR,Rooms per person,L,Value,TOT,,1.9,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,HO_NUMR,Rooms per person,L,Value,TOT,,1.7,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,HO_NUMR,Rooms per person,L,Value,TOT,,1.2,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,HO_NUMR,Rooms per person,L,Value,TOT,,1.2,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,HO_NUMR,Rooms per person,L,Value,TOT,,1,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,HO_NUMR,Rooms per person,L,Value,TOT,,1.6,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,37433,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,37001,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,34884,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,34421,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,26664,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,33774,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,33471,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,34375,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,38971,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,20791,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,21026,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,29488,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,29431,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,28872,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,24590,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,44773,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,16269,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,34984,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,39024,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,39144,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,23675,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,24877,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,21149,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,27155,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,33730,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,39697,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,33049,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,51147,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,23784,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,19783,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,19546,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,25250,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,9338,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,IW_HADI,Household net adjusted disposable income,L,Value,TOT,,30490,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,IW_HNFW,Household net wealth,L,Value,TOT,,528768,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,IW_HNFW,Household net wealth,L,Value,TOT,,309637,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,IW_HNFW,Household net wealth,L,Value,TOT,,447607,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,IW_HNFW,Household net wealth,L,Value,TOT,,478240,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,IW_HNFW,Household net wealth,L,Value,TOT,,149864,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,IW_HNFW,Household net wealth,L,Value,TOT,,230032,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,IW_HNFW,Household net wealth,L,Value,TOT,,298639,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,IW_HNFW,Household net wealth,L,Value,TOT,,304317,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,IW_HNFW,Household net wealth,L,Value,TOT,,148323,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,IW_HNFW,Household net wealth,L,Value,TOT,,150296,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,IW_HNFW,Household net wealth,L,Value,TOT,,370341,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,IW_HNFW,Household net wealth,L,Value,TOT,,295020,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,IW_HNFW,Household net wealth,L,Value,TOT,,294735,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,IW_HNFW,Household net wealth,L,Value,TOT,,362340,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,IW_HNFW,Household net wealth,L,Value,TOT,,941162,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,IW_HNFW,Household net wealth,L,Value,TOT,,248599,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,IW_HNFW,Household net wealth,L,Value,TOT,,514162,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,IW_HNFW,Household net wealth,L,Value,TOT,,268358,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,IW_HNFW,Household net wealth,L,Value,TOT,,233221,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,IW_HNFW,Household net wealth,L,Value,TOT,,255303,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,IW_HNFW,Household net wealth,L,Value,TOT,,171425,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,IW_HNFW,Household net wealth,L,Value,TOT,,366534,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,IW_HNFW,Household net wealth,L,Value,TOT,,524422,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,IW_HNFW,Household net wealth,L,Value,TOT,,684500,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,IW_HNFW,Household net wealth,L,Value,TOT,,135787,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,IW_HNFW,Household net wealth,L,Value,TOT,,188627,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,IW_HNFW,Household net wealth,L,Value,TOT,,79245,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,IW_HNFW,Household net wealth,L,Value,TOT,,233286,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,IW_HNFW,Household net wealth,L,Value,TOT,,323960,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,HO_NUMR,Rooms per person,L,Value,TOT,,1.7,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,JE_PEARN,Personal earnings,L,Value,TOT,,55206,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,JE_PEARN,Personal earnings,L,Value,TOT,,53132,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,JE_PEARN,Personal earnings,L,Value,TOT,,54327,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,JE_PEARN,Personal earnings,L,Value,TOT,,55342,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,JE_PEARN,Personal earnings,L,Value,TOT,,58430,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,JE_PEARN,Personal earnings,L,Value,TOT,,46230,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,JE_PEARN,Personal earnings,L,Value,TOT,,45581,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,JE_PEARN,Personal earnings,L,Value,TOT,,53745,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,JE_PEARN,Personal earnings,L,Value,TOT,,27207,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,JE_PEARN,Personal earnings,L,Value,TOT,,25409,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,JE_PEARN,Personal earnings,L,Value,TOT,,67488,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,JE_PEARN,Personal earnings,L,Value,TOT,,49474,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,JE_PEARN,Personal earnings,L,Value,TOT,,37769,,A,,USD,US Dollar,0,Units,,
